סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,
8,עספיא,534,9324,3888,26,3862,173,12,2,704,0,1,6,0,30,2,0,3,0,1,0,223,1226,193,404,0,0,0,88,623,0,1,0,0,0,1,1,1,0,18,0,1,0,62,86,
6,עראבה,531,17322,9553,55,9498,4,0,0,5534,0,1,1,0,5,4,3,0,0,0,3,3,1,77,53,0,0,1,3773,22,0,1,0,2,0,0,3,2,0,1,0,0,0,0,4,
18,פארן,1151,385,278,1,277,53,10,0,1,0,0,0,0,1,0,0,0,0,0,0,63,6,13,40,0,0,0,0,79,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,
19,פדואל,3768,1120,928,1,927,4,246,5,0,0,0,551,0,1,0,0,0,0,1,0,1,2,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,13,20,
12,פדיה,838,594,460,5,455,15,30,1,0,0,4,17,0,3,0,0,0,0,0,0,31,6,262,6,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,29,20,
6,פלך,1185,104,88,0,88,38,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,35,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,פלמחים,597,623,466,0,466,127,18,0,1,0,0,1,0,6,0,0,0,0,0,0,50,11,46,89,0,0,0,0,99,0,0,0,0,0,0,0,0,0,1,0,0,0,2,15,
10,פרדסיה,171,5355,4058,5,4053,387,283,14,2,0,0,74,0,64,1,0,0,0,0,0,524,104,864,181,0,0,0,0,1118,0,0,0,0,0,0,0,1,0,20,1,0,0,90,325,
18,פרי גן,1231,168,96,0,96,9,15,0,0,0,0,2,0,1,0,0,0,0,0,0,8,1,38,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,
18,צאלים,413,389,268,0,268,62,7,0,1,0,0,4,1,0,0,0,0,0,0,0,37,4,26,68,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
6,צביה,1180,271,198,0,198,47,8,0,0,0,0,2,0,4,0,0,0,0,0,0,23,4,8,34,0,0,0,0,58,0,0,0,0,0,0,0,0,0,6,1,0,0,0,3,
2,צובה,465,607,398,0,398,168,8,0,1,0,0,0,0,3,0,0,0,0,0,0,59,7,11,47,0,0,0,0,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,
18,צוחר,1136,456,282,2,280,15,18,1,0,0,0,13,0,3,0,0,0,0,0,0,20,2,142,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,2,0,0,0,16,12,
19,צופים,3791,1477,1122,0,1122,32,345,6,0,0,0,209,0,12,0,0,0,0,0,0,35,19,269,15,0,0,0,0,75,1,0,0,0,0,0,0,0,0,12,0,0,0,21,71,
18,צופר,1150,361,231,1,230,43,8,0,0,0,0,5,0,2,0,0,0,0,0,0,80,0,14,22,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
18,צוקים,1262,203,135,0,135,40,3,0,0,0,0,4,0,2,0,0,0,0,0,0,17,3,7,25,0,0,0,1,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,
19,קדומים,3557,2660,2060,4,2056,7,450,5,1,0,0,1156,0,4,0,0,0,0,0,0,6,13,340,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,34,25,
2,קדר,3781,1038,698,1,697,19,59,2,0,0,0,45,0,3,0,0,2,0,0,0,18,6,399,1,0,0,0,0,53,0,0,1,0,1,0,0,0,0,3,1,0,0,29,55,
19,קרית נטפים,3746,429,359,0,359,0,107,3,0,0,0,142,0,0,0,0,0,0,0,0,2,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,
6,ראמה,543,6456,3517,54,3463,68,4,2,1423,0,0,2,0,3,0,0,0,0,0,0,83,220,486,222,0,0,0,342,142,0,1,0,0,1,1,1,1,0,2,0,1,0,24,434,
19,רחלים,3822,346,308,0,308,0,85,0,0,0,0,200,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
5,ריינה,542,11664,5280,72,5208,21,0,1,2876,0,0,5,0,28,7,0,0,0,0,2,9,0,144,158,0,0,1,1863,75,0,0,0,1,1,0,1,1,1,0,2,2,0,6,3,
6,שבי ציון,282,902,625,0,625,104,55,0,0,0,0,10,0,3,0,0,0,0,0,0,100,22,108,43,0,0,0,0,144,0,0,0,0,0,0,0,0,0,1,0,0,0,4,31,
18,שגבשלום,1286,5507,2717,24,2693,3,2,25,215,0,1,0,1,0,0,0,1,1,0,3,1,0,24,6,0,0,1,2333,9,1,1,1,3,0,0,0,3,5,0,1,0,0,52,0,
18,שדה בוקר,885,422,281,0,281,89,8,0,1,0,0,1,0,6,0,0,0,0,0,0,51,16,5,55,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,
18,שדה ניצן,1058,372,212,0,212,38,18,0,1,0,0,1,0,0,0,0,0,0,0,0,45,3,22,26,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
18,שדי אברהם,1223,259,187,1,186,27,21,1,1,0,0,2,0,5,0,0,0,0,0,0,35,13,25,8,0,0,0,0,36,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,
4,שדמות דבורה,306,482,385,1,384,65,19,0,2,0,0,5,0,5,0,0,0,0,0,0,72,15,29,32,0,0,0,0,110,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28,
5,שלוחות,439,339,246,0,246,10,117,2,0,0,0,29,0,3,0,0,0,0,0,0,7,1,38,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,
18,שלומית,1364,138,117,0,117,0,24,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
18,תל שבע,1054,10315,4409,47,4362,11,1,0,538,0,0,0,0,1,3,1,1,0,0,2,3,0,88,43,1,1,1,3632,17,3,0,5,1,0,0,1,3,1,0,1,0,0,3,0,
18,תלמי אליהו,1051,229,138,0,138,5,17,4,0,0,0,3,0,2,0,0,0,0,0,0,7,0,50,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,13,13,
18,תלמי יוסף,1237,271,165,0,165,30,12,0,0,0,0,4,0,3,0,0,0,0,0,0,17,5,32,18,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,
18,תראבין אצאנע שבט,970,546,57,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,תרום,778,592,468,0,468,8,74,1,0,0,0,53,0,3,0,0,0,0,0,0,14,5,212,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,46,29,
18,אבו עבדון שבט,958,150,27,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
6,אדמית,1068,357,194,0,194,23,6,0,3,0,0,5,0,10,0,0,0,0,0,0,10,14,40,44,0,0,0,3,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,
19,אייל,716,394,323,1,322,99,4,0,1,0,0,0,0,1,0,0,0,0,0,0,51,7,5,46,0,0,0,0,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,
19,אלקנה,3560,2612,2120,3,2117,18,803,9,0,0,0,784,0,6,0,0,0,1,0,0,15,2,336,3,0,0,0,1,22,1,0,0,0,0,0,0,0,0,7,1,1,0,33,74,
18,אסד שבט,960,511,83,1,82,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,באר יעקב,2530,17182,12529,37,12492,531,947,103,17,0,2,342,0,150,0,0,0,1,2,7,1129,429,4329,236,2,1,0,2,2412,1,1,2,0,0,1,1,0,1,34,6,2,0,873,928,
10,בורגתה,698,821,623,2,621,66,27,0,0,0,0,8,0,8,0,0,0,0,0,0,141,13,116,47,0,0,0,0,142,0,0,0,0,0,0,0,1,0,3,0,0,0,11,38,
12,בית דגן,466,5162,3742,11,3731,139,248,38,2,0,0,249,0,52,0,0,0,0,0,1,254,75,1585,61,1,0,0,1,535,0,2,0,0,0,0,1,0,0,13,2,0,0,265,207,
19,גלגוליה,627,6571,3881,41,3840,163,5,0,1114,0,0,0,0,25,3,0,0,0,0,0,0,1,20,141,0,0,1,2346,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
9,גבע כרמל,683,731,533,2,531,46,40,1,0,0,0,5,0,6,0,0,0,0,0,0,93,7,128,28,0,0,0,0,122,0,0,0,0,0,0,0,0,0,2,0,0,0,2,51,
6,גורן,755,331,242,1,241,4,13,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,128,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,56,11,
12,גנות,836,354,268,1,267,25,19,2,0,0,0,6,0,3,0,0,0,0,0,0,43,5,62,20,0,0,0,0,56,0,0,0,0,0,0,0,0,0,2,0,0,0,2,22,
10,הדר עם,191,524,409,0,409,63,22,0,0,0,0,2,1,7,0,0,0,0,0,0,59,19,32,55,0,0,0,0,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,
10,חירות,162,933,753,0,753,182,21,0,2,0,0,2,0,3,0,0,0,0,0,0,119,27,25,99,0,0,0,0,258,0,0,0,0,0,0,0,0,0,2,0,1,0,1,11,
12,חמד,801,582,494,0,494,7,180,20,0,0,0,101,0,3,0,0,0,0,0,0,17,1,83,4,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,
10,חניאל,807,663,471,2,469,73,15,0,2,0,0,1,0,12,0,0,0,0,0,0,76,8,44,63,0,0,0,0,142,0,0,0,0,0,0,0,0,0,4,0,0,0,0,29,
6,חניתה,280,716,446,0,446,122,14,0,3,0,0,1,0,2,0,0,0,0,0,0,82,9,38,78,0,0,0,0,80,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,
18,חצבה,13,539,387,3,384,62,20,1,0,0,0,6,0,6,0,0,0,0,0,0,100,16,25,25,0,0,0,0,91,0,0,0,0,1,0,0,0,0,3,0,0,0,1,27,
10,חרוצים,1024,572,427,0,427,43,17,1,0,0,1,1,0,8,0,0,0,0,0,0,55,7,113,43,0,0,0,0,95,0,1,0,0,0,0,0,0,0,2,0,0,0,13,27,
9,חריש,1247,10902,7402,44,7358,331,918,184,20,0,1,932,2,100,1,2,0,0,0,0,304,493,1560,185,0,1,0,3,833,1,1,0,1,0,1,0,0,2,70,0,1,0,1032,379,
18,טללים,1177,355,235,0,235,46,22,0,0,0,0,4,0,0,0,0,0,0,0,0,25,12,37,11,0,0,0,0,61,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,
5,יקנעם עילית,240,18454,12396,63,12333,642,878,71,4,0,0,338,2,146,0,0,0,0,2,11,876,1274,4044,309,0,1,0,1,2243,7,0,1,1,1,0,0,0,1,73,8,0,0,488,911,
19,כוכב יאיר,1224,7746,5833,9,5824,784,558,8,5,0,0,141,2,41,0,0,0,0,1,1,721,226,772,482,0,0,0,3,1692,1,1,0,0,0,0,0,0,0,21,2,0,0,19,343,
6,כישור,1153,125,90,1,89,14,3,1,1,0,0,3,0,0,0,0,0,0,0,0,5,1,8,20,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
19,כפר ברא,633,2453,1361,10,1351,2,23,0,170,0,0,0,0,4,0,0,0,0,0,0,1,0,24,77,0,0,0,1042,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12,כפר חבד,696,4286,2814,4,2810,8,64,448,0,0,0,1633,0,2,0,0,0,0,0,0,4,6,299,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,16,0,0,0,311,12,
5,כפר כנא,509,15189,7311,101,7210,19,4,0,3501,0,1,1,0,172,4,1,0,1,0,2,4,6,267,79,0,1,1,3054,40,0,1,0,1,0,0,1,1,1,0,0,1,0,27,19,
9,כפר פינס,189,390,310,5,305,1,81,3,0,0,0,147,0,0,0,0,0,0,0,0,3,1,37,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,1,20,
19,כפר קאסם,634,15663,8811,145,8666,32,5,0,1321,0,1,10,0,6,4,2,1,1,0,2,24,3,82,1689,0,1,1,5434,24,2,0,1,1,1,1,3,0,1,0,1,3,0,4,5,
6,כפר ראש הנקרה,579,1038,739,3,736,141,47,0,2,0,0,13,0,7,0,0,0,0,0,0,81,17,129,58,0,0,0,0,187,1,0,0,0,0,0,0,0,0,4,0,0,0,2,47,
18,לקיה,1060,8003,3206,32,3174,5,0,0,1270,0,0,0,0,0,2,1,2,1,0,0,0,2,61,25,0,1,0,1786,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,11,
2,מעלה מכמש,3651,1003,778,1,777,3,207,3,0,0,0,370,0,0,0,0,0,0,0,0,4,3,133,0,0,0,0,0,6,0,0,0,0,0,0,1,0,2,1,0,0,0,27,17,
2,מצפה יריחו,3576,1347,1034,6,1028,4,185,9,0,0,0,597,0,5,0,0,0,0,0,0,2,3,151,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,43,12,
12,משמר השבעה,729,710,517,3,514,45,21,2,0,0,1,6,1,4,0,0,0,0,0,0,80,15,141,27,0,0,0,0,122,0,0,0,0,0,0,0,0,0,5,1,0,0,2,41,
9,ניר עציון,769,426,306,0,306,15,108,3,1,0,0,71,0,3,0,0,0,0,0,0,17,3,34,4,0,0,0,1,9,1,0,0,0,0,0,0,0,0,4,0,0,0,5,27,
12,ניר צבי,331,905,710,0,710,110,25,2,2,0,0,3,0,10,0,0,0,0,0,0,130,26,74,82,0,0,0,0,210,0,0,0,0,0,0,0,0,0,5,0,0,0,3,28,
6,נס עמים,1143,241,189,0,189,26,8,0,3,0,0,6,0,1,0,0,0,0,0,0,15,3,29,14,0,0,0,0,68,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,
12,נצר סרני,435,620,502,0,502,177,13,0,0,0,0,2,0,6,0,0,0,0,0,0,99,12,12,60,0,0,0,0,106,0,0,0,0,0,0,0,0,0,3,0,0,0,2,10,
6,נתיב השיירה,792,405,282,0,282,22,26,1,0,0,0,6,0,2,0,0,0,0,0,0,52,6,91,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,
19,סלעית,3567,802,649,2,647,107,33,1,0,0,0,3,0,10,0,0,0,0,0,0,92,11,56,51,0,0,0,0,238,0,0,0,0,0,0,0,0,0,4,0,0,0,0,41,
6,עבדון,892,520,362,1,361,10,35,2,0,0,0,12,0,0,0,0,0,0,0,0,29,3,189,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,58,10,
6,עברון,376,686,519,1,518,116,10,2,1,0,0,1,0,14,0,0,0,0,0,0,48,18,10,138,0,0,0,0,140,1,0,0,0,0,0,0,0,0,5,1,1,0,3,9,
18,עידן,1175,310,174,0,174,36,10,0,0,0,0,2,0,1,0,0,0,0,0,0,50,5,15,21,0,0,0,0,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,
9,עין הוד,74,511,357,0,357,94,14,1,5,0,0,2,0,7,0,0,0,0,0,0,40,15,11,107,0,0,0,0,51,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,
18,עין יהב,806,567,410,0,410,98,5,0,4,0,0,3,0,2,0,0,0,0,0,0,132,8,19,36,0,0,0,0,78,0,0,0,0,0,0,0,0,0,2,0,1,0,0,22,
19,עץ אפרים,3778,1389,1080,4,1076,19,294,10,0,0,0,264,0,16,0,0,0,0,0,0,11,26,285,7,0,0,0,0,47,0,1,0,0,0,0,0,0,0,12,1,0,0,42,41,
6,עראמשה,1246,1061,362,4,358,16,0,0,79,0,0,0,0,3,0,1,0,0,0,0,2,1,143,23,0,0,0,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
19,צור יצחק,1345,3664,2954,4,2950,284,227,1,1,0,0,37,1,23,1,1,0,0,0,0,308,105,485,156,0,0,0,3,1018,0,0,0,0,0,0,2,0,0,14,5,0,0,35,243,
19,צור נתן,1148,225,170,1,169,12,10,0,0,0,0,2,0,3,0,0,0,0,0,0,23,4,45,9,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,
18,קודייראת אצאנעשבט,964,1422,293,3,290,2,0,1,22,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
18,קצר אסר,1347,1316,843,11,832,1,1,0,54,0,0,0,0,0,0,1,0,0,0,1,0,0,7,2,0,0,0,756,0,0,1,1,0,1,1,1,0,0,1,2,0,0,0,1,
16,קרית אונו,2620,29593,21621,68,21553,2327,1093,59,22,2,0,494,3,304,1,1,2,1,1,9,2742,712,4266,1706,1,0,0,4,5850,6,2,0,0,0,0,0,0,3,48,4,1,0,544,1345,
6,ראס אלעין,1334,275,163,3,160,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,25,4,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
19,רבבה,3795,1314,1120,1,1119,7,269,5,0,1,0,724,0,2,0,0,0,0,0,0,1,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,24,5,
5,רמת ישי,122,5835,4297,13,4284,409,271,9,1,1,0,86,1,34,0,0,0,0,0,2,552,124,971,229,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,15,0,1,0,53,346,
6,שזור,527,278,194,2,192,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,11,2,129,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,
19,שערי תקווה,3720,3954,2975,7,2968,81,634,14,1,0,0,388,0,32,0,0,0,0,0,0,162,74,922,31,0,0,0,0,293,3,0,0,0,0,0,0,0,0,25,0,0,0,83,225,
6,שתולה,1045,229,148,0,148,11,20,4,1,0,0,17,0,1,0,0,0,0,0,0,17,0,55,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,6,6,
6,תובל,1172,299,194,1,193,66,10,0,6,0,0,0,0,2,0,0,0,0,0,0,8,7,9,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,
9,אום אלקוטוף,2024,744,381,5,376,2,1,0,167,0,0,0,0,0,0,0,0,0,0,0,0,2,12,36,0,0,0,132,2,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,
6,אילון,294,837,613,1,612,105,32,0,0,0,0,5,0,7,0,0,0,0,0,0,50,23,76,176,0,0,0,0,114,0,0,0,0,0,1,0,0,0,0,2,0,0,1,20,
5,אליקים,682,582,385,2,383,4,38,16,0,0,0,29,0,0,0,0,0,0,0,0,6,6,179,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,70,13,
10,אלישיב,204,482,369,1,368,21,37,0,0,0,0,28,0,12,0,0,0,0,0,1,29,1,152,7,0,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,20,21,
5,ארגמן,3598,122,81,2,79,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,29,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,11,
10,בחן,2043,629,489,1,488,112,16,0,0,0,0,0,0,3,0,0,0,0,0,0,57,13,43,52,0,0,0,0,164,0,0,0,0,0,0,0,0,1,1,0,0,0,2,24,
5,בית אלפא,95,584,417,3,414,101,7,0,2,0,0,7,0,5,0,0,0,0,1,0,73,11,21,104,0,0,0,0,57,0,0,0,0,0,0,0,0,0,6,0,0,0,4,15,
5,בית יוסף,265,366,213,0,213,3,12,0,0,0,0,12,0,1,0,0,0,0,0,0,12,1,143,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,21,1,
5,בקעות,3612,144,101,0,101,12,8,0,0,0,0,1,0,2,0,0,0,0,0,0,7,3,34,2,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,
9,ברקאי,617,525,341,0,341,69,9,1,2,0,0,0,0,4,0,0,0,0,0,0,51,3,6,124,0,0,0,0,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,
10,בת חן,1361,409,220,1,219,30,10,2,0,0,0,3,0,1,0,0,0,0,0,0,33,8,16,20,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,2,21,
10,בת חפר,1319,4109,2965,7,2958,348,156,3,3,0,0,70,1,25,0,0,0,0,0,1,416,104,490,186,1,0,0,0,938,2,0,0,0,0,0,0,0,0,13,0,0,0,22,179,
10,גאולים,379,700,508,1,507,53,35,2,0,0,3,21,0,11,0,0,0,0,0,0,65,7,165,16,0,0,0,0,72,0,0,0,0,0,0,0,0,0,8,0,0,0,15,34,
10,גבעת חיים מאוחד,173,892,672,0,672,235,11,1,3,0,0,8,0,5,0,0,0,0,0,0,57,15,22,135,0,0,0,0,158,1,0,0,0,0,0,0,0,0,6,0,0,0,2,13,
5,גיתית,3613,246,190,0,190,3,53,0,0,0,0,68,0,0,0,0,0,0,0,0,11,1,36,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
5,חמדת,3646,134,101,0,101,0,45,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
5,חפציבה,90,564,412,1,411,87,16,0,0,0,0,12,0,4,0,0,0,0,0,0,40,6,64,70,0,0,0,0,76,0,1,0,0,0,0,0,0,0,9,0,0,0,1,25,
18,טנא,3743,529,396,0,396,17,94,6,0,0,0,114,0,5,0,0,0,0,0,0,21,9,80,3,0,0,0,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,7,20,
5,יפית,3566,166,99,0,99,4,14,2,0,0,0,8,0,4,0,0,0,0,0,1,6,0,42,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,11,
5,יקנעם מושבה,241,1018,779,0,779,152,23,0,0,0,2,9,0,8,0,0,0,0,0,0,120,22,52,107,0,0,0,0,241,0,0,0,0,0,0,0,0,0,4,0,1,0,5,33,
2,כוכב השחר,3564,1284,1009,1,1008,0,197,12,0,0,0,709,0,0,0,0,0,0,0,0,2,1,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,10,3,
6,כמאנה,1331,1083,413,3,410,2,0,0,107,0,0,0,1,1,3,0,0,1,0,0,0,0,7,3,0,0,0,272,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,
10,כפר יונה,168,17539,12535,54,12481,776,897,82,14,1,0,340,3,173,0,1,0,2,3,3,1138,464,3943,399,1,0,1,1,2764,2,0,1,0,0,1,0,0,0,59,6,6,0,495,905,
6,כפר רוזנואלד זרעית,1130,224,147,0,147,4,6,0,0,0,0,6,0,1,0,0,0,0,0,0,11,2,85,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,
9,מאור,2055,940,723,1,722,82,63,0,1,0,0,26,0,7,0,0,0,0,0,0,88,20,167,61,0,0,0,0,148,0,0,0,0,0,0,0,0,0,3,0,0,0,20,36,
9,מגל,375,829,680,0,680,193,19,0,4,0,0,4,0,5,0,0,0,0,0,0,142,12,17,101,0,0,0,0,160,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,
5,מחולה,3599,355,271,0,271,4,116,1,0,0,0,87,0,0,0,0,0,0,0,0,2,0,42,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,
18,מיתר,1268,7551,5523,11,5512,461,777,8,21,0,0,314,0,48,0,0,0,0,0,3,657,123,1252,238,0,0,0,14,1131,0,1,0,0,1,0,1,0,0,19,2,0,0,62,379,
5,מכורה,3614,139,92,2,90,3,7,0,0,0,0,3,0,2,0,0,0,0,0,0,9,7,28,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,
5,מעלה אפרים,3608,1110,566,4,562,6,49,11,0,0,2,130,0,5,1,0,0,0,1,0,14,30,203,8,0,0,0,0,46,2,0,0,0,1,0,0,1,0,5,1,0,0,10,36,
9,מענית,344,563,460,3,457,117,5,0,4,0,0,2,0,5,0,0,0,0,0,0,37,14,18,104,0,0,0,0,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,
9,מצר,648,435,304,0,304,80,0,0,0,0,0,1,0,2,0,0,0,0,0,0,28,2,1,155,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,
5,משואה,3605,157,110,0,110,3,26,0,0,0,0,0,0,5,0,0,0,0,0,0,13,4,38,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,
5,משכיות,3785,93,77,0,77,1,3,1,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
6,נטועה,1147,241,177,0,177,2,11,0,0,0,0,4,0,0,0,0,0,0,0,0,16,1,97,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,
18,סנסנה,3777,280,237,0,237,0,147,0,0,0,0,61,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
18,עומר,666,6520,4495,5,4490,423,403,12,20,1,1,97,3,34,0,0,2,0,0,1,634,119,1085,376,0,0,0,6,969,0,0,0,0,1,0,0,0,0,14,0,1,0,19,269,
5,עין הנציב,383,433,311,2,309,13,164,0,1,0,0,43,0,2,0,0,0,0,0,0,20,1,20,5,0,0,0,0,16,1,0,0,0,0,0,0,0,0,4,0,0,0,0,19,
10,עין ורד,157,1131,909,4,905,183,31,4,2,0,0,6,0,7,0,0,0,0,0,0,172,40,39,98,0,0,0,0,278,0,0,0,0,0,0,0,0,0,13,0,0,0,1,31,
9,עין שמר,139,591,424,2,422,83,2,0,1,0,0,5,0,2,0,0,0,0,0,0,76,6,16,159,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,
10,עין שריד,880,1103,820,2,818,74,51,11,2,0,0,26,0,6,0,0,0,0,0,0,91,18,209,68,0,0,0,0,194,0,0,0,0,0,0,0,0,0,3,0,0,0,24,41,
19,עלי זהב,3727,1780,1513,2,1511,14,741,6,0,1,0,394,0,6,0,0,0,0,0,0,8,13,240,1,0,0,0,0,13,2,0,0,0,0,0,0,0,0,8,0,0,0,17,47,
5,פצאל,3615,244,187,1,186,11,30,0,0,0,0,11,0,2,0,0,0,0,0,0,25,6,46,4,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,
5,רוויה,2016,259,168,0,168,2,7,1,0,0,0,12,0,0,0,0,0,0,1,0,1,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,
5,רועי,3619,132,77,0,77,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16,5,24,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
